id,name,description
233057,易方达策略成长二号混合型证券投资基金,这是一个基金产品
233058,江成恒盈一号私募投资基金,这是一个基金产品
233059,清水源1号证券投资集合资金信托计划,这是一个基金产品
233060,民生银行,这是一个基金产品
233061,凤凰花香二号新型结构化证券投资集合资金信托,这是一个基金产品
233062,嘉实多元收益债券证券投资基金,这是一个基金产品
233063,方正富邦金立方一年持有期混合型证券投资基金,这是一个基金产品
233064,全国社会保障基金,这是一个基金产品
233065,陕国投·吉祥2号证券投资集合资金信托计划,这是一个基金产品
233066,呈瑞和兴41号私募证券投资基金,这是一个基金产品
233067,烜鼎星宿4号私募证券投资基金,这是一个基金产品
233068,阿巴马悦享红利90号私募证券投资基金,这是一个基金产品
233069,申万宏源惠通科技员工参与创业板战略配售1号集合资产管理计划,这是一个基金产品
233070,福成股份员工持股计划集合资金信托计划,这是一个基金产品
233071,呈瑞和兴9号私募证券投资基金,这是一个基金产品
233072,"JPMORGANCHASEBANK,NATIONAL ASSOCIATION",这是一个基金产品
233073,禾丰灵活配置二期私募基金,这是一个基金产品
233074,华安稳固收益债券型证券投资基金,这是一个基金产品
233075,德远投资深度价值1号私募证券投资基金,这是一个基金产品
233076,恒越优势精选混合型发起式证券投资基金,这是一个基金产品
233077,金狮88号资金信托合同,这是一个基金产品
233078,交银施罗德增利债券证券投资基金,这是一个基金产品
233079,和通天下鸿利一号私募证券投资基金,这是一个基金产品
233080,新余市鹏汇浩达投资中心(有限合伙),这是一个基金产品
233081,华鑫信托·华鹏96号集合资金信托计划,这是一个基金产品
233082,长信基金,这是一个基金产品
233083,恒赢32号集合资金信托计划,这是一个基金产品
233084,乾弘锐享成长一期私募证券投资基金,这是一个基金产品
233085,昊晟7号私募证券投资基金,这是一个基金产品
233086,CITIGROUP GLOBALMARKETS LIMITED,这是一个基金产品
233087,通怡桃李6号私募证券投资基金,这是一个基金产品
233088,青岛日辰食品股份有限公司回购专用证券账户,这是一个基金产品
233089,陕西省国际信托股份有限公司一陕国投·聚宝盆80号证券投资集合资金信托计划,这是一个基金产品
233090,浦江之星186号集合资金信托计划,这是一个基金产品
233091,民生加银鑫牛定向增发7号分级资产管理计划,这是一个基金产品
233092,上海浦东发展银行股份有限公司海口分行,这是一个基金产品
233093,上海斯诺波卧牛号私募证券投资基金,这是一个基金产品
233094,中航证券有限公司客户信用交易担保证券账户,这是一个基金产品
233095,北信瑞丰基金丰庆101号资产管理计划,这是一个基金产品
233096,好想你健康食品股份有限公司回购专用证券账户,这是一个基金产品
233097,阿杏格致12号私募证券投资基金,这是一个基金产品
233098,陕西省国际信托股份有限公司—陕国投·恒瑞1号证券投资集合资金信托计划,这是一个基金产品
233099,长盛电子信息产业股票型证券投资基金,这是一个基金产品
233100,广金致远私募证券投资基金,这是一个基金产品
233101,第二期事业合伙人持股计划,这是一个基金产品
233102,广州城发投资管理咨询有限公司,这是一个基金产品
233103,亚鞅平常心私募证券投资基金,这是一个基金产品
233104,国投信托金雕89号单一资金信托计划,这是一个基金产品
233105,易方达信息产业混合型证券投资基金,这是一个基金产品
233106,上投摩根成长先锋证券投资基金,这是一个基金产品
233107,成都振芯科技股份有限公司回购专用证券账户,这是一个基金产品
233108,国金资管永臻科技员工参与主板战略配售集合资产管理计划,这是一个基金产品
233109,富春定增宝利5号资产管理计划,这是一个基金产品
233110,融信通系列单一信托4号,这是一个基金产品
233111,金谷·信惠132号证券投资集合资金信托计划,这是一个基金产品
233112,淡水泉平衡3期证券投资集合资金信托计划,这是一个基金产品
233113,信银3号证券投资集合资金信托,这是一个基金产品
233114,中国光大银行股份有限公司—博时转债增强债券型证券投资基金,这是一个基金产品
233115,兴诚1号特定多客户资产管理计划,这是一个基金产品
233116,厦门光莆电子股份有限公司回购专用证券账户,这是一个基金产品
233117,上海喆德投资中心(有限合伙),这是一个基金产品
233118,3号证券投资集合资金信托计划,这是一个基金产品
233119,陕国投·易泓30号证券投资集合资金信托计划,这是一个基金产品
233120,迎水聚宝13号私募证券投资基金,这是一个基金产品
233121,点击成金11号证券投资集合资金信托计划,这是一个基金产品
233122,通怡麒麟5号私募证券投资基金,这是一个基金产品
233123,中金一博科技1号员工参与创业板战略配售集合资产管理计划,这是一个基金产品
233124,海通海汇共赢1号集合资产管理计划,这是一个基金产品
233125,兴享进取景林1号证券投资集合资金信托计划,这是一个基金产品
233126,华宝兴业动力组合混合型证券投资基金,这是一个基金产品
233127,中金股票策略集合资产管理计划,这是一个基金产品
233128,传统险五,这是一个基金产品
233129,2013号单一资金信托,这是一个基金产品
233130,暖流精选1号私募基金,这是一个基金产品
233131,国信证券逸豪新材员工参与战略配售集合资产管理计划,这是一个基金产品
233132,定增优选60号资产管理产品,这是一个基金产品
233133,单一类资金信托2006年第10号,这是一个基金产品
233134,爱建信托欣欣2号定向增发事务管理类单一资金信托,这是一个基金产品
233135,华融·彤源1号证券投资单一资金信托,这是一个基金产品
233136,恺英网络股份有限公司回购专用证券账户,这是一个基金产品
233137,汇添富均衡增长型证券投资基金,这是一个基金产品
233138,银河康乐股票型证券投资基金,这是一个基金产品
233139,银河金星1号集合资产管理计划,这是一个基金产品
233140,中铁信托·海南航空定向增发权益投资集合资金信托计划,这是一个基金产品
233141,力驶添乐量化对冲6号私募证券投资基金,这是一个基金产品
233142,思勰投资稳增八号私募证券投资基金,这是一个基金产品
233143,分红产品一号,这是一个基金产品
233144,平安财富·创赢一期16号集合资金信托计划,这是一个基金产品
233145,申银万国期货有限公司元亨一号集合资产管理计划,这是一个基金产品
233146,汇沣8号结构化证券投资集合资金信托计划,这是一个基金产品
233147,广发兴诚混合型证券投资基金,这是一个基金产品
233148,法狮龙家居建材股份有限公司回购专用证券账户,这是一个基金产品
233149,上海康德莱控股集团有限公司一上海康德莱控股集团有限公司2021年非公开发行可交换公司债券质押专户,这是一个基金产品
233150,泽源致远唐韵1号私募证券投资基金,这是一个基金产品
233151,国泰民益灵活配置混合型证券投资基金,这是一个基金产品
233152,中邮趋势精选灵活配置混合型证券投资基金,这是一个基金产品
233153,宏信证券有限责任公司转融通担保证券明细账户,这是一个基金产品
233154,深圳红筹和谐1号私募投资基金,这是一个基金产品
233155,海楚消费2号私募证券投资基金,这是一个基金产品
233156,东方6号私募投资基金,这是一个基金产品
233157,重阳战略启舟基金,这是一个基金产品
